Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-1833.811	-2114.099	280.2885	0.0371002	0.00426914	0.04398	0.00689306	0.0731875	0.0149722	0.00617874	0.0298875	0.0190929	0.00852665	0.0282128	0.00494932	0.00239506	0.00230433	0.00202158	0.0256748	0.0348615	0.0104115	0.0226417	0.00186812	0.0131703	0.0477107	0.0327998	0.0158888	0.0239834	0.0060685	0.0306863	0.0360884	0.0575676	0.0484707	0.0490496	0.021974	0.0117644	0.0195505	0.00800081	0.0296555	0.00297174	0.0214117	0.00678098	0.0033134	0.0627007	0.0212769	0.005467	0.0083378	0.00542817	0.000219389	0.0150462	0.0039563	0.0190978	0.0131966	0.0205572	0.00464203	0.00257307	0.0089985	0.0370695	0.0182694	0.0188932	0.0246499	0.00550479	0.00350724	0.0108787	0.0109973	0.00182574	0.0183986	0.0109798	0.00995167	0.00693792	0.00536291	0.00549729	0.0276679	0.0898153	0.0797269	0.0428966	0.019761	0.0268126	0.00731328	0.0393394	0.0187968	0.0244332	0.00212378	0.00468196	0.000699022	0.0119027	0.00602136	0.0189807	0.0536718	0.00584598	0.0104286	0.0222463	0.0151117	0.00710421	0.0054698	0.0125425	0.00203873	0.0382481	0.00705416	0.0073302	0.00596325	0.031319	0.0297154	0.0844502	0.0191678	0.0066718	0.00704413	0.041383	0.0048103	0.00492312	0.0241424	0.0798723	0.00591215	0.000254534	0.0130418	0.00323484	0.0175797	0.0159814	0.00931184	0.000432516	0.0405321	0.0762892	0.0190056	0.0169499	0.00955211	0.00700487	0.00306621	0.00881958	0.0149258	0.00425432	0.00739065	0.00354029	0.0376887	0.118028	0.0189323	0.0151197	0.0161905	0.0196171	0.0329425	0.00286619	0.00295395	0.0780714	0.00262441	0.012459	0.0579486	0.0508015	0.0390976	0.0220157	1.23293	0.928329	0.4416791	1.558321	0.191527	0.446624	0.777657	1.28591	2.23902	5.22119	1.195034	3.528175	0.4086518	0.0123728	0.00142375	0.0146672	0.00229882	0.0244079	0.00499321	0.0020606	0.00996743	0.00636744	0.00284362	0.00940891	0.00165059	0.000798746	0.00076849	0.000674191	0.0085625	0.0116262	0.0034722	0.00755096	0.000623012	0.00439226	0.0159114	0.0109387	0.00529887	0.0079984	0.00202383	0.0102338	0.0120354	0.0191986	0.0161649	0.0163579	0.00732826	0.0039234	0.00652005	0.00266825	0.00989006	0.00099107	0.00714075	0.00226144	0.00110501	0.0209105	0.00709581	0.00182323	0.00278064	0.00181028	7.31657e-05	0.00501787	0.00131942	0.00636907	0.00440105	0.00685578	0.00154811	0.000858114	0.00300098	0.0123626	0.00609279	0.00630084	0.00822067	0.00183584	0.00116966	0.00362804	0.00366758	0.000608881	0.00613591	0.00366175	0.00331886	0.00231378	0.00178852	0.00183333	0.00922717	0.0299532	0.0265887	0.0143059	0.00659025	0.00894194	0.00243896	0.0131196	0.00626868	0.0081484	0.000708274	0.00156142	0.000233122	0.00396953	0.00200811	0.00633002	0.0178994	0.00194962	0.00347791	0.00741909	0.00503973	0.00236924	0.00182416	0.00418289	0.000679913	0.0127557	0.00235255	0.0024446	0.00198873	0.0104448	0.00991002	0.0281639	0.00639241	0.00222503	0.0023492	0.0138011	0.00160422	0.00164185	0.00805143	0.0266372	0.00197169	8.48864e-05	0.00434941	0.00107881	0.00586279	0.00532977	0.00310548	0.000144243	0.0135174	0.0254423	0.00633832	0.00565275	0.00318561	0.00233611	0.00102257	0.00294131	0.00497773	0.00141881	0.00246476	0.00118068	0.0125691	0.0393621	0.00631387	0.00504238	0.0053995	0.00654225	0.0109863	0.000955869	0.000985136	0.0260366	0.000875235	0.00415505	0.0193257	0.0169422	0.013039	0.00734219	0.77916	0.22084	2.998522
36	-1849.069	-2128.467	279.3978	0.018285	0.0120275	0.0234783	0.0494529	0.0513773	0.02841	0.00369997	0.0280923	0.0436256	0.0204225	0.0508564	0.00381585	0.0306574	0.00402911	0.00192326	0.0187166	0.0230502	0.0053247	0.0463614	0.00105065	0.0015144	0.057311	0.0309503	0.0526299	0.0180197	0.00941008	0.0433685	0.0345692	0.0617914	0.0465723	0.106359	0.0688478	0.00473497	0.0280263	0.00897768	0.0646992	0.00127473	0.00864619	0.00245442	0.00427811	0.0569493	0.0367901	0.0102351	0.0196216	0.0120924	0.000319687	0.00707265	0.00161725	0.0244731	0.0252336	0.0158206	0.00672723	0.00623243	0.0119072	0.00642507	0.0125304	0.0443179	0.0151201	0.0109193	0.000481068	0.00366124	0.00820942	0.00738172	0.00181685	0.0154904	0.0255468	0.0197612	0.0228821	0.00483681	0.0338308	0.108493	0.0524751	0.123918	0.0225296	0.00763993	0.00682927	0.0188609	0.0564126	0.0296185	0.0221954	0.0154638	0.0777347	0.0179737	0.0379093	0.0332931	0.0119447	0.00185456	0.018096	0.0372202	0.0190995	0.0254598	0.0163742	0.00136284	0.0164643	0.0125692	0.0173924	0.0571576	0.0457842	0.00911536	0.000245594	0.0173385	0.00472052	0.00212519	0.00960349	0.0410665	0.00264282	0.150589	0.0344071	0.014634	0.010881	0.0381547	0.0700339	0.00864189	0.0997884	0.00348847	0.00244308	0.025763	0.0116303	0.0116725	0.0086132	0.00561063	0.0194162	0.0326746	0.0103595	0.0151108	0.0274102	0.00591263	0.0038869	0.0570444	0.0178765	0.00963335	0.0333034	0.00127661	0.0148917	0.0208794	0.0225755	0.0498317	0.00728475	0.00409438	0.0311441	0.0541624	0.0448571	0.00350003	0.0101342	0.0286512	0.7558	1.07514	0.3771388	1.622861	0.183027	0.436845	0.772305	1.29483	2.28914	5.46366	1.227857	4.303087	0.2163013	0.00506701	0.00333298	0.00650614	0.013704	0.0142373	0.00787278	0.00102531	0.00778474	0.0120892	0.00565934	0.0140929	0.00105742	0.00849554	0.00111652	0.000532958	0.0051866	0.00638751	0.00147554	0.0128473	0.000291148	0.000419659	0.0158816	0.00857672	0.0145844	0.0049935	0.00260765	0.012018	0.00957956	0.0171232	0.0129058	0.0294734	0.0190786	0.00131212	0.00776642	0.00248783	0.0179289	0.000353242	0.00239597	0.000680151	0.00118552	0.0157814	0.010195	0.00283628	0.00543739	0.00335096	8.85893e-05	0.00195992	0.000448161	0.00678181	0.00699254	0.00438409	0.0018642	0.00172708	0.00329963	0.00178047	0.00347232	0.012281	0.00418997	0.00302588	0.00013331	0.00101457	0.00227493	0.00204557	0.000503473	0.00429257	0.00707934	0.00547607	0.00634092	0.00134034	0.00937495	0.0300648	0.0145415	0.0343392	0.00624322	0.00211712	0.00189248	0.0052266	0.0156326	0.00820765	0.00615063	0.00428522	0.0215413	0.00498074	0.0105051	0.00922593	0.00331002	0.000513921	0.00501462	0.0103142	0.00529272	0.00705522	0.00453748	0.000377661	0.00456246	0.00348307	0.00481965	0.0158391	0.0126874	0.00252598	6.80573e-05	0.0048047	0.00130811	0.000588918	0.00266125	0.01138	0.000732359	0.0417302	0.00953464	0.00405527	0.00301527	0.0105731	0.0194073	0.00239478	0.0276526	0.0009667	0.000677007	0.00713924	0.00322291	0.0032346	0.00238682	0.00155478	0.00538047	0.00905455	0.00287075	0.00418738	0.0075957	0.00163846	0.00107711	0.0158077	0.00495381	0.00266952	0.00922878	0.000353765	0.00412669	0.00578593	0.00625596	0.013809	0.00201869	0.0011346	0.00863041	0.0150091	0.0124305	0.000969901	0.00280832	0.00793961	0.811431	0.188569	3.608642
72	-1837.465	-2119.916	282.4514	0.00805653	0.00474735	0.00340379	0.00161144	0.0531897	0.0146199	0.00883535	0.00487916	0.0404084	0.00280889	0.010078	0.00332329	0.00496377	0.00347971	0.000106469	0.00501552	0.00379275	0.00746157	0.00435394	0.00500564	0.00673369	0.0257537	0.0121064	0.00502112	0.0118468	0.00900765	0.0251799	0.00839168	0.0233142	0.0264808	0.0423902	0.023881	0.000183336	0.00851778	0.00277788	0.0123432	0.001641	0.00864839	0.0010547	0.00118541	0.0281647	0.0148789	0.00337166	0.00644206	0.00631894	0.00195036	0.00107772	0.00784318	0.00784316	0.0164472	0.0049154	0.00446547	0.0050849	0.00665678	0.00362699	0.00664221	0.0170529	0.0134263	0.00329315	0.000701062	0.000346368	0.000872528	0.00216221	0.000110929	0.0012326	0.00756423	0.00173168	0.0119779	0.000353898	0.00762433	0.0389911	0.0664013	0.0117706	0.0207941	0.010287	0.00333138	0.00166732	0.00582534	0.0122203	0.00155814	0.0112452	0.00024678	0.00372589	0.00582337	0.000247446	0.03625	0.00346505	0.00460712	0.011917	0.00115191	0.00304	0.00474005	0.00570345	0.0050824	0.0482174	0.0106621	0.00529309	0.00486871	0.0112428	0.0122591	0.0572076	0.00696941	0.000378937	0.00211368	0.0112137	0.00521691	0.00569754	0.00778943	0.0402637	0.015577	9.30137e-05	0.00145476	5.36514e-05	0.0127635	0.0218391	0.00419452	0.000264955	0.0222427	0.0195024	0.00189321	0.00376197	0.0054947	0.00563532	0.00166941	0.0123526	0.0129405	0.00161685	0.00350416	0.00128552	0.0365387	0.0270635	0.00332049	0.00431693	0.00956289	0.0207283	0.0320097	0.010233	0.00370922	0.00336691	0.00376334	0.00900363	0.0175755	0.0312087	0.0216149	0.00408628	0.975932	1.00741	0.5314469	1.468553	0.0776952	0.287635	0.677905	1.47513	3.47662	12.8708	1.847413	2.763311	0.2980793	0.00527776	0.00310994	0.00222979	0.00105564	0.034844	0.00957738	0.00578795	0.00319629	0.0264711	0.00184008	0.00660202	0.00217705	0.00325172	0.00227952	6.97468e-05	0.00328561	0.00248459	0.004888	0.00285223	0.00327914	0.00441118	0.016871	0.00793079	0.00328928	0.00776072	0.00590082	0.0164951	0.00549731	0.0152729	0.0173473	0.0277694	0.0156442	0.000120101	0.00557991	0.00181976	0.00808588	0.001075	0.00566547	0.000690926	0.000776548	0.0184504	0.00974703	0.00220874	0.00422013	0.00413947	0.00127766	0.000706002	0.00513799	0.00513797	0.0107744	0.00322003	0.00292528	0.00333107	0.00436079	0.002376	0.00435125	0.0111712	0.00879547	0.00215731	0.000459258	0.000226902	0.000571584	0.00141644	7.26686e-05	0.000807465	0.00495525	0.00113441	0.00784657	0.000231835	0.00499462	0.0255427	0.0434988	0.00771083	0.013622	0.00673893	0.00218235	0.00109224	0.00381612	0.00800539	0.00102072	0.0073666	0.000161663	0.00244079	0.00381483	0.000162099	0.023747	0.00226992	0.00301808	0.00780672	0.000754605	0.00199148	0.00310516	0.00373627	0.00332943	0.0315867	0.00698463	0.00346745	0.00318945	0.00736503	0.00803081	0.0374761	0.00456559	0.000248238	0.00138465	0.00734595	0.00341755	0.0037324	0.00510278	0.0263764	0.0102043	6.09323e-05	0.000952999	3.51465e-05	0.00836127	0.0143066	0.00274779	0.000173569	0.014571	0.0127758	0.00124022	0.00246443	0.00359952	0.00369164	0.00109361	0.00809204	0.00847717	0.00105918	0.00229554	0.000842133	0.0239361	0.017729	0.00217522	0.00282798	0.00626455	0.0135789	0.0209692	0.00670355	0.00242987	0.00220563	0.00246533	0.00589819	0.0115136	0.0204445	0.0141597	0.00267688	0.734277	0.265723	1.526508
108	-1823.637	-2106.304	282.6673	0.0192832	0.00028957	0.00712119	0.000145724	0.0452882	0.0103881	0.012993	0.00462513	0.0473367	0.00256515	0.00833948	0.00407929	0.0037353	0.00184387	5.58843e-05	0.00711847	0.0189068	0.0074345	0.00648799	0.00446615	0.0152697	0.029103	0.000942189	0.0233466	0.00936065	0.0181976	0.0179212	0.00622834	0.0113666	0.05158	0.0338085	0.0294367	0.0112141	0.0160341	0.00919054	0.0132181	0.00392173	0.01507	0.000848327	0.000551326	0.0212657	0.00490788	0.0024765	0.0197124	0.00418874	7.77828e-05	0.000699483	0.00250832	0.0141481	0.00707688	0.0105727	0.00475547	0.00282583	0.012005	0.000640959	0.00629596	0.0275673	0.00829301	0.00178138	0.000647014	0.000145146	0.000840765	0.00140619	0.000583236	0.00444325	0.00483707	0.00025443	0.0168713	0.000298586	0.0184222	0.0408447	0.0468251	0.0200197	0.0224333	0.00619939	0.00765416	0.011614	0.00978051	0.00862364	0.00353784	0.0130891	0.000849944	0.00275083	0.00125044	0.000593454	0.0633066	0.000274965	0.00164536	0.0134669	0.00869317	0.00403378	0.007942	0.00638331	0.0165743	0.0272683	0.00115709	0.00146872	0.00799597	0.0106922	0.00772697	0.0435591	0.015602	0.00210102	0.00574053	0.00941958	0.00736405	0.00217489	0.0198789	0.0455001	0.0106734	0.000766428	0.00206311	0.00138335	0.00757322	0.0160603	0.00322297	0.00625983	0.0362119	0.0220387	0.023839	0.00357547	0.000277877	0.0170322	0.00321546	0.0114547	0.00195369	0.0101975	0.0169416	0.0017142	0.0703835	0.0206766	0.0058782	0.00487836	0.00214002	0.00528315	0.012785	0.00301013	0.00109414	0.0239264	0.00537776	0.0309319	0.0192269	0.0215865	0.0182825	0.00457039	0.537044	1.14245	0.5525479	1.447452	0.0727833	0.278619	0.671202	1.48986	3.58914	13.7394	1.894635	2.619596	0.1446407	0.0113285	0.000170116	0.00418356	8.56101e-05	0.0266059	0.00610278	0.00763313	0.00271718	0.0278094	0.00150698	0.00489928	0.0023965	0.00219442	0.00108324	3.2831e-05	0.00418196	0.0111074	0.00436762	0.00381157	0.00262377	0.00897063	0.0170974	0.000553518	0.0137157	0.0054992	0.0106907	0.0105284	0.00365903	0.00667768	0.0303022	0.0198618	0.0172935	0.00658804	0.0094197	0.00539927	0.00776537	0.00230394	0.00885333	0.000498376	0.000323894	0.0124932	0.00288329	0.00145489	0.0115806	0.0024608	4.56959e-05	0.000410933	0.00147359	0.00831172	0.00415753	0.00621128	0.00279375	0.00166012	0.00705268	0.000376551	0.00369875	0.0161953	0.00487198	0.00104653	0.000380108	8.52703e-05	0.000493933	0.000826112	0.00034264	0.00261032	0.00284168	0.000149472	0.00991156	0.000175414	0.0108227	0.0239954	0.0275088	0.0117612	0.0131791	0.00364202	0.00449667	0.006823	0.00574586	0.00506622	0.00207841	0.00768961	0.000499326	0.00161606	0.000734608	0.000348643	0.0371914	0.000161537	0.000966619	0.00791151	0.00510707	0.00236977	0.00466577	0.00375007	0.00973709	0.0160196	0.000679768	0.000862845	0.00469748	0.00628145	0.00453945	0.0255901	0.00916585	0.00123431	0.00337245	0.00553382	0.00432624	0.00127771	0.0116785	0.0267304	0.00627042	0.000450262	0.00121204	0.000812692	0.00444912	0.00943513	0.00189343	0.00367753	0.0212738	0.0129473	0.014005	0.00210052	0.000163247	0.0100061	0.00188902	0.0067294	0.00114775	0.00599081	0.00995289	0.00100706	0.041349	0.0121471	0.00345333	0.00286594	0.00125722	0.00310375	0.00751093	0.00176839	0.000642789	0.0140563	0.00315933	0.0181719	0.0112955	0.0126817	0.0107406	0.00268502	0.723726	0.276274	1.702184
144	-1834.345	-2115.233	280.8888	0.00857658	0.000162432	0.0162575	0.0398617	0.0114163	0.0235971	0.0076911	0.0101696	0.019851	0.00730479	0.0249141	0.00573821	0.00652812	0.000921716	0.008957	0.0231519	0.00613812	0.0108592	0.0530961	0.0064073	0.00251795	0.0463639	0.0166182	0.0332977	0.0265732	0.024001	0.0165516	0.0174672	0.0366661	0.0266397	0.065256	0.0363874	0.0125668	0.00180696	0.0130481	0.0458325	0.00554759	0.0357266	0.00886338	0.00548707	0.014714	0.0266777	0.00375832	0.0393865	0.00629939	0.00236127	0.00774797	0.00391415	0.0168165	0.0116478	0.000838773	0.0204686	0.00583465	0.0120599	0.0145299	0.00438237	0.0334175	0.0207044	0.00466355	0.0033867	0.00569982	0.0129906	0.00617184	0.00284132	0.0107327	0.0420552	0.0010398	0.00499145	0.00993114	0.0152186	0.129547	0.0837636	0.0432675	0.0405484	0.00405287	0.018627	0.0518082	0.00851845	0.020122	0.002487	0.0225303	0.00174921	0.0508527	0.0164155	0.00220629	0.00460313	0.000790111	0.00607147	0.0358975	0.0320605	0.0425769	0.00218399	0.00461706	0.00849629	0.0140325	0.00789101	0.0440017	0.00841348	0.0558591	0.0609165	0.000489402	0.00720512	0.00105575	0.000263472	0.00280679	0.00183645	0.0107778	0.0284551	0.0182135	0.122777	0.0703205	0.0229612	0.0146835	0.0274877	0.00218512	0.0232181	0.00954889	0.0020906	0.00535453	0.0155281	0.0166852	0.0382756	0.0196354	0.00844941	0.0234674	0.017875	0.0141364	0.0496482	0.0369116	0.00179276	0.00611936	0.0113641	0.00263868	0.0104341	0.0552442	0.010846	0.00257231	0.00409694	0.0117323	0.0106987	0.0101957	0.00771531	0.0155805	0.0116365	0.000649637	0.764387	1.0725	0.4600033	1.539997	0.122639	0.359353	0.726659	1.37616	2.78278	8.15404	1.51737	3.347795	0.2192978	0.00312481	5.91809e-05	0.00592329	0.0145233	0.00415943	0.00859744	0.0028022	0.00370524	0.00723256	0.00266145	0.00907727	0.00209068	0.00237847	0.00033582	0.00326342	0.00843523	0.00223638	0.00395646	0.0193452	0.00233445	0.000917398	0.0168923	0.00605472	0.0121318	0.00968176	0.00874458	0.00603046	0.00636405	0.013359	0.00970597	0.0237756	0.0132575	0.00457862	0.000658353	0.00475396	0.0166987	0.00202122	0.0130167	0.00322931	0.00199918	0.00536095	0.00971984	0.00136932	0.0143502	0.00229514	0.000860312	0.00282291	0.00142609	0.00612696	0.0042438	0.000305601	0.00745757	0.00212581	0.00439395	0.00529386	0.00159669	0.0121754	0.00754349	0.00169913	0.00123392	0.00207669	0.00473302	0.00224866	0.00103522	0.00391038	0.0153225	0.000378845	0.0018186	0.00361834	0.0055448	0.0471995	0.0305187	0.0157642	0.0147735	0.00147663	0.00678662	0.018876	0.00310364	0.00733129	0.00090612	0.00820877	0.000637313	0.0185278	0.00598087	0.000803844	0.00167712	0.000287871	0.0022121	0.013079	0.011681	0.0155126	0.000795721	0.00168219	0.00309556	0.00511265	0.00287503	0.0160317	0.00306539	0.0203519	0.0221945	0.00017831	0.00262513	0.000384656	9.59939e-05	0.00102263	0.000669095	0.00392683	0.0103674	0.00663597	0.044733	0.0256207	0.00836573	0.00534983	0.010015	0.000796132	0.00845936	0.00347907	0.000761694	0.00195088	0.00565753	0.00607913	0.0139454	0.00715403	0.00307848	0.00855016	0.00651263	0.00515048	0.018089	0.0134485	0.00065318	0.00222955	0.00414044	0.000961384	0.00380159	0.0201278	0.00395167	0.000937202	0.00149269	0.00427457	0.00389799	0.00371471	0.00281102	0.00567664	0.00423968	0.00023669	0.769998	0.230002	2.744669
