Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-1833.811	-2114.099	280.2885	1.195034	3.528175	0.4086518	2.998522
6	-1833.332	-2112.559	279.2266	1.149438	2.836346	0.292297	3.954168
12	-1828.124	-2107.289	279.1651	1.149438	3.841646	0.1718682	3.954168
18	-1833.526	-2113.204	279.6779	1.138033	3.990745	0.14185	3.69556
24	-1847.244	-2126.498	279.2538	1.133408	4.22053	0.1847675	3.81609
30	-1856.462	-2135.59	279.1282	1.228565	3.447805	0.2961047	3.81609
36	-1849.069	-2128.467	279.3978	1.227857	4.303087	0.2163013	3.608642
42	-1831.787	-2112.066	280.279	1.188025	3.530763	0.1446564	3.405585
48	-1829.011	-2108.618	279.607	1.361667	4.054571	0.311074	3.314638
54	-1824.763	-2106.412	281.6492	1.594221	2.930322	0.3023166	2.193459
60	-1831.528	-2112.54	281.0115	1.516902	4.103893	0.3036964	2.366595
66	-1834.288	-2115.621	281.3325	1.610492	3.426308	0.3036964	2.255286
72	-1837.465	-2119.916	282.4514	1.847413	2.763311	0.2980793	1.526508
78	-1828.625	-2110.97	282.3455	1.847413	4.471746	0.1600021	1.419565
84	-1839.183	-2121.802	282.6186	1.73188	3.249772	0.1146184	1.738553
90	-1837.18	-2119.568	282.3882	1.72351	3.30438	0.1752348	1.738553
96	-1833.962	-2117.251	283.2895	1.899503	2.399563	0.1771895	1.221778
102	-1825.609	-2108.939	283.3299	1.899503	2.504734	0.1446407	1.236199
108	-1823.637	-2106.304	282.6673	1.894635	2.619596	0.1446407	1.702184
114	-1834.417	-2114.841	280.4243	1.50247	3.832674	0.2522725	2.873383
120	-1841.381	-2122.193	280.8119	1.431752	3.413553	0.2504132	2.776764
126	-1840.632	-2121.203	280.5712	1.435374	4.07198	0.297062	2.707896
132	-1854.224	-2133.945	279.7209	1.288621	2.68928	0.1674123	3.828156
138	-1840.382	-2121.135	280.7535	1.553237	3.348578	0.1934467	2.851201
144	-1834.345	-2115.233	280.8888	1.51737	3.347795	0.2192978	2.744669
150	-1820.45	-2099.437	278.9871	1.3185	3.932072	0.2192411	3.859067
156	-1817.239	-2095.868	278.6283	1.284599	3.522094	0.1680943	4.255449
162	-1837.308	-2116.277	278.9689	1.091901	2.615538	0.178465	4.367855
168	-1831.325	-2110.701	279.3762	1.200587	3.709299	0.1645124	3.844458
174	-1824.314	-2102.798	278.4837	1.265084	3.753863	0.2008945	4.242454
180	-1833.928	-2113.077	279.1485	1.192528	3.312661	0.2201713	3.967064
186	-1832.02	-2110.786	278.7661	1.344559	3.284806	0.2067269	4.12678
